"ID","Sex","BirthYear","Status","Year","Age","Weight","PopSize","Survival","UniqueExtractionID","qPCRPlate","qPCRRow","LowPurity","RTL","DateCollect","DateProc","Condition","Strongyles","Strongyloides","Coccidea","Nematodirus","Trichuris","Capillaria","Monezia","Person","DateCollect_dmy","MonthofCollection"
4452,"M",2000,"Dead",2001,1,17,651,0,654,14,"D",0,1.61536945822016,"11-Aug-01","22-Aug-01",3,300,NA,1900,0,0,0,2,"BHC","2001-08-11",8
4453,"F",2000,"Dead",2000,0,17.8,461,1,1899,40,"C",0,1.7295677643596,"10-Aug-00","20-Aug-00",1,500,NA,2900,0,0,0,1,"JGP","2000-08-10",8
4453,"F",2000,"Dead",2001,1,19.4,651,0,912,20,"A",0,1.55887643336176,"20-Aug-01","29-Aug-01",1,600,NA,0,0,0,0,2,"BHC","2001-08-20",8
4454,"F",2000,"Dead",2000,0,15.2,461,1,1055,22,"F",0,1.89404525108011,"08-Aug-00","19-Aug-00",1,100,NA,2600,0,0,0,2,"JGP","2000-08-08",8
4454,"F",2000,"Dead",2001,1,19.9,651,1,247,94,"F",0,2.32895954555142,"08-Aug-01","19-Aug-01",2,100,NA,1400,0,0,0,1,"BHC","2001-08-08",8
4454,"F",2000,"Dead",2004,4,24.6,671,1,1295,27,"A",0,2.24627099102476,"12-Aug-04","25-Aug-04",2,200,NA,400,0,0,0,2,"JGP","2004-08-12",8
4454,"F",2000,"Dead",2005,5,25.65,405,1,1691,36,"A",0,1.95579958881406,"12-Aug-05","25-Aug-05",2,0,NA,0,0,0,0,2,"BHC","2005-08-12",8
4454,"F",2000,"Dead",2006,6,25.7,467,1,2983,62,"C",0,2.10059079926791,"09-Aug-06","23-Aug-06",3,0,NA,400,0,0,0,2,"JGP","2006-08-09",8
4454,"F",2000,"Dead",2007,7,26.2,447,1,132,3,"E",0,1.94399940106904,"10-Aug-07","28-Aug-07",1,0,NA,300,0,0,0,2,"JGP","2007-08-10",8
4454,"F",2000,"Dead",2008,8,27.5,567,1,1877,40,"E",0,1.80369351895632,"07-Aug-08","22-Aug-08",3,0,NA,0,0,0,0,2,"JGP","2008-08-07",8
4454,"F",2000,"Dead",2009,9,28.2,617,1,873,19,"B",0,1.81252194213115,"12-Aug-09","29-Aug-09",1.5,0,NA,200,0,0,0,2,"JGP","2009-08-12",8
4454,"F",2000,"Dead",2010,10,28.7,672,1,2709,57,"E",0,1.9750615333005,"10-Aug-10","28-Aug-10",2,0,NA,100,0,0,0,2,"JGP","2010-08-10",8
4456,"F",2000,"Dead",2003,3,20.15,494,1,4327,92,"H",0,1.85079356706419,"16-Aug-03","27-Aug-03",2,200,NA,100,0,0,0,2,"BHC","2003-08-16",8
4456,"F",2000,"Dead",2005,5,21.55,405,1,1560,33,"E",0,1.13923114022521,"12-Aug-05","25-Aug-05",4,0,NA,0,0,0,0,1,"BHC","2005-08-12",8
4459,"F",2000,"Dead",2000,0,15,461,1,1056,22,"G",0,1.59940069434155,"08-Aug-00","19-Aug-00",1,200,NA,3600,0,0,0,2,"JGP","2000-08-08",8
4459,"F",2000,"Dead",2001,1,18.4,651,1,3938,83,"G",0,1.98149746482065,"11-Aug-01","22-Aug-01",3,400,NA,100,0,0,100,2,"BHC","2001-08-11",8
4459,"F",2000,"Dead",2003,3,23.7,494,1,4356,92,"E",0,1.80245603452174,"13-Aug-03","25-Aug-03",1.5,100,NA,100,0,0,0,2,"BHC","2003-08-13",8
4459,"F",2000,"Dead",2004,4,22.3,671,1,1709,36,"C",0,1.82584022702264,"12-Aug-04","25-Aug-04",2,0,NA,100,0,0,0,2,"JGP","2004-08-12",8
4459,"F",2000,"Dead",2005,5,22.1,405,1,1412,30,"G",0,1.61774388642136,"12-Aug-05","25-Aug-05",3,200,NA,0,0,0,0,2,"BHC","2005-08-12",8
4459,"F",2000,"Dead",2006,6,23.15,467,0,3325,69,"E",0,1.50532347704441,"09-Aug-06","23-Aug-06",2,100,NA,100,0,0,0,2,"JGP","2006-08-09",8
4460,"F",2000,"Dead",2004,4,24.2,671,1,1253,26,"F",0,1.78615444017389,"20-Aug-04","31-Aug-04",2,0,NA,1200,0,0,0,2,"JGP","2004-08-20",8
4460,"F",2000,"Dead",2005,5,24.05,405,1,1349,28,"G",0,1.37612513594099,"20-Aug-05","27-Aug-05",5,0,NA,100,0,0,0,2,"BHC","2005-08-20",8
4461,"M",2000,"Unknown",2003,3,37.75,494,1,3118,65,"D",0,1.78163634441148,"16-Aug-03","27-Aug-03",3,300,NA,0,0,0,0,2,"BHC","2003-08-16",8
4461,"M",2000,"Unknown",2006,6,38,467,1,2937,61,"E",0,1.49268737423433,"12-Aug-06","25-Aug-06",1.5,400,NA,1000,0,0,0,2,"JGP","2006-08-12",8
4461,"M",2000,"Unknown",2007,7,41.8,447,0,92,2,"D",0,1.73230422565708,"10-Aug-07","29-Aug-07",2,500,NA,2100,0,0,0,2,"JGP","2007-08-10",8
4463,"M",2000,"Dead",2000,0,18.4,461,1,1012,21,"C",0,2.21609613817004,"10-Aug-00","20-Aug-00",1,300,NA,6000,0,0,0,2,"JGP","2000-08-10",8
4463,"M",2000,"Dead",2001,1,16.4,651,0,290,7,"E",0,2.35016236503428,"24-Aug-01","29-Aug-01",2,200,NA,600,0,0,100,2,"BHC","2001-08-24",8
4464,"F",2000,"Dead",2001,1,14.8,651,0,921,20,"B",0,1.72216179539467,"24-Aug-01","29-Aug-01",2.5,1000,NA,1200,0,0,0,2,"BHC","2001-08-24",8
4465,"F",2000,"Dead",2000,0,13.2,461,1,4082,87,"A",0,2.1521926727661,"08-Aug-00","19-Aug-00",1,500,NA,3000,0,0,0,2,"JGP","2000-08-08",8
4465,"F",2000,"Dead",2003,3,30.7,494,1,3584,74,"B",0,2.16164965410892,"15-Aug-03","26-Aug-03",2,100,NA,600,0,0,0,2,"LT","2003-08-15",8
4465,"F",2000,"Dead",2004,4,30.95,671,1,1496,32,"D",0,2.14660482094525,"12-Aug-04","25-Aug-04",2,0,NA,0,0,0,0,2,"JGP","2004-08-12",8
4465,"F",2000,"Dead",2005,5,31.85,405,1,1324,28,"F",0,1.55674081175343,"12-Aug-05","25-Aug-05",2.5,0,NA,0,0,0,0,2,"BHC","2005-08-12",8
4465,"F",2000,"Dead",2006,6,31.2,467,1,3121,65,"G",0,2.12234980935667,"10-Aug-06","23-Aug-06",2,0,NA,800,0,0,0,2,"JGP","2006-08-10",8
4465,"F",2000,"Dead",2007,7,30.8,447,1,263,94,"B",0,1.74777673647204,"10-Aug-07","28-Aug-07",1.5,0,NA,600,0,0,0,2,"JGP","2007-08-10",8
4465,"F",2000,"Dead",2008,8,28.2,567,1,1323,28,"E",0,1.2788547485619,"27-Aug-08","27-Aug-08",3,0,NA,100,0,0,0,2,"JGP","2008-08-27",8
4465,"F",2000,"Dead",2009,9,31.6,617,1,962,81,"D",0,1.55218163514107,"13-Aug-09","31-Aug-09",1.5,0,NA,100,0,0,0,2,"JGP","2009-08-13",8
4465,"F",2000,"Dead",2010,10,31,672,1,2010,42,"B",0,1.60206080779989,"12-Aug-10","01-Sep-10",2,0,NA,300,0,0,0,2,"JGP","2010-08-12",8
4465,"F",2000,"Dead",2011,11,31.4,649,1,3395,70,"C",0,1.90473393918332,"11-Aug-11","29-Aug-11",2,0,NA,800,0,0,0,2,"JGP","2011-08-11",8
4465,"F",2000,"Dead",2012,12,29.3,362,1,17,1,"A",0,1.69843217920706,"16-Aug-12","03-Sep-12",2,200,NA,600,0,0,0,2,"JGP","2012-08-16",8
4465,"F",2000,"Dead",2013,13,27.4,545,0,1481,31,"E",0,1.62265230426885,"15-Aug-13","30-Aug-13",2,200,NA,200,0,0,0,2,"JGP","2013-08-15",8
4466,"M",2000,"Dead",2000,0,13.7,461,1,4047,86,"E",0,1.99466919578137,"08-Aug-00","19-Aug-00",1,400,NA,6000,0,0,0,2,"JGP","2000-08-08",8
4466,"M",2000,"Dead",2003,3,36.95,494,1,3300,68,"C",0,2.22220116349416,"13-Aug-03","25-Aug-03",1.5,200,NA,100,0,0,0,2,"BHC","2003-08-13",8
4466,"M",2000,"Dead",2004,4,34.9,671,0,1860,39,"D",0,1.79105330251121,"12-Aug-04","25-Aug-04",2,2000,NA,1400,0,0,0,2,"JGP","2004-08-12",8
4467,"F",2000,"EstDead",2003,3,18.3,494,1,4333,92,"F",0,2.15807868614418,"13-Aug-03","25-Aug-03",1.5,600,NA,100,0,0,0,2,"BHC","2003-08-13",8
4467,"F",2000,"EstDead",2004,4,17.65,671,1,1005,21,"D",0,2.15505500624141,"12-Aug-04","25-Aug-04",2,0,NA,300,0,0,0,2,"JGP","2004-08-12",8
4467,"F",2000,"EstDead",2005,5,18.2,405,1,1379,29,"F",0,2.03573382371119,"12-Aug-05","25-Aug-05",3,800,NA,0,0,0,0,2,"BHC","2005-08-12",8
4468,"F",2000,"Dead",2000,0,10.8,461,1,1810,38,"A",0,1.91581985452151,"08-Aug-00","19-Aug-00",1,300,NA,6000,100,0,0,2,"JGP","2000-08-08",8
4468,"F",2000,"Dead",2001,1,15.1,651,1,4015,85,"E",0,1.9133960258655,"13-Aug-01","23-Aug-01",2.5,500,NA,300,0,0,0,2,"BHC","2001-08-13",8
4468,"F",2000,"Dead",2003,3,16.9,494,1,3079,64,"D",0,1.60804332755768,"29-Aug-03","30-Aug-03",1,0,NA,0,0,0,0,2,"JGP","2003-08-29",8
4468,"F",2000,"Dead",2004,4,17.15,671,1,1289,27,"C",0,1.659175713726,"12-Aug-04","25-Aug-04",2,0,NA,700,0,0,0,1,"JGP","2004-08-12",8
4468,"F",2000,"Dead",2005,5,18.25,405,1,1252,26,"E",0,1.71392946313803,"14-Aug-05","26-Aug-05",2,200,NA,0,0,0,0,2,"BHC","2005-08-14",8
4468,"F",2000,"Dead",2006,6,17.65,467,1,3497,73,"C",0,1.2247438002788,"09-Aug-06","23-Aug-06",2,200,NA,0,0,0,0,2,"JGP","2006-08-09",8
4468,"F",2000,"Dead",2007,7,17.4,447,1,192,5,"B",0,1.72086209246812,"10-Aug-07","28-Aug-07",1.5,100,NA,0,0,0,0,2,"JGP","2007-08-10",8
4468,"F",2000,"Dead",2008,8,18.4,567,0,1470,31,"B",0,1.8709781231711,"07-Aug-08","22-Aug-08",1.5,100,NA,600,0,0,0,2,"JGP","2008-08-07",8
4469,"F",2000,"EstDead",2000,0,13.8,461,1,1778,38,"A",0,2.34724941909393,"08-Aug-00","19-Aug-00",1,0,NA,4800,0,0,0,2,"JGP","2000-08-08",8
4469,"F",2000,"EstDead",2001,1,16.6,651,0,245,6,"G",0,1.72143741613785,"13-Aug-01","23-Aug-01",2.5,0,NA,2600,0,0,0,2,"BHC","2001-08-13",8
4470,"F",2000,"Dead",2007,7,18,447,0,814,18,"F",0,1.86060609455571,"16-Aug-07","29-Aug-07",1.5,200,NA,200,0,0,0,2,"JGP","2007-08-16",8
4471,"M",2000,"EstDead",2000,0,17.6,461,1,993,21,"H",0,1.84854465768538,"08-Aug-00","19-Aug-00",1,600,NA,12000,100,0,0,1,"JGP","2000-08-08",8
4471,"M",2000,"EstDead",2001,1,16.9,651,0,3933,83,"B",0,2.43125885755162,"08-Aug-01","19-Aug-01",3,800,NA,1200,0,0,0,2,"BHC","2001-08-08",8
4472,"F",2000,"Dead",2000,0,10.4,461,1,1641,35,"G",0,2.26714680426748,"13-Aug-00","24-Aug-00",1,400,NA,2500,0,0,0,2,"JGP","2000-08-13",8
4472,"F",2000,"Dead",2007,7,18.6,447,1,159,93,"F",0,1.49078097734115,"16-Aug-07","29-Aug-07",2,0,NA,0,0,0,0,2,"JGP","2007-08-16",8
4473,"F",2000,"Dead",2001,1,16.2,651,1,667,15,"B",0,1.9961939473409,"24-Aug-01","29-Aug-01",1,0,NA,400,0,0,0,2,"BHC","2001-08-24",8
4473,"F",2000,"Dead",2003,3,23.6,494,1,3235,67,"B",0,2.37015074946374,"15-Aug-03","26-Aug-03",1,300,NA,0,0,0,0,1,"LT","2003-08-15",8
4473,"F",2000,"Dead",2004,4,22.8,671,1,1040,22,"G",0,1.7998981049965,"12-Aug-04","25-Aug-04",2,0,NA,600,0,0,0,2,"JGP","2004-08-12",8
4473,"F",2000,"Dead",2007,7,23.8,447,1,84,2,"D",0,1.83697033739503,"10-Aug-07","27-Aug-07",2,0,NA,3600,0,0,0,2,"JGP","2007-08-10",8
4504,"F",2000,"Dead",2000,0,7.7,461,1,1303,28,"A",0,2.17896022282744,"08-Aug-00","19-Aug-00",1,1600,NA,12000,200,0,0,2,"JGP","2000-08-08",8
4504,"F",2000,"Dead",2001,1,13.1,651,0,651,95,"E",0,1.44636664762121,"20-Aug-01","29-Aug-01",3,600,NA,1600,0,0,0,2,"BHC","2001-08-20",8
4505,"M",2000,"EstDead",2000,0,7.4,461,1,1549,33,"B",0,1.53871539674839,"08-Aug-00","19-Aug-00",1,500,NA,6000,100,0,0,2,"JGP","2000-08-08",8
4505,"M",2000,"EstDead",2001,1,14.3,651,0,859,19,"D",0,2.06459302299474,"23-Aug-01","29-Aug-01",3,500,NA,400,0,0,0,2,"BHC","2001-08-23",8
4506,"F",2000,"Dead",2000,0,9.6,461,0,1260,27,"F",0,1.99158349091678,"10-Aug-00","20-Aug-00",1,400,NA,12000,0,0,0,2,"JGP","2000-08-10",8
4507,"M",2000,"Dead",2000,0,14.4,461,1,1202,25,"C",0,2.00945857564929,"08-Aug-00","19-Aug-00",1,600,NA,3500,200,0,0,2,"JGP","2000-08-08",8
4507,"M",2000,"Dead",2001,1,19.2,651,0,361,8,"D",0,1.91174286077343,"24-Aug-01","29-Aug-01",3,500,NA,400,0,0,0,1,"BHC","2001-08-24",8
4508,"M",2000,"Dead",2000,0,10.6,461,0,1798,38,"E",0,1.50028206543999,"08-Aug-00","19-Aug-00",1,100,NA,6600,0,0,0,2,"JGP","2000-08-08",8
4509,"F",2000,"Dead",2000,0,14.2,461,0,4086,87,"E",0,1.74743916668936,"08-Aug-00","19-Aug-00",1,400,NA,4800,0,0,0,2,"JGP","2000-08-08",8
4510,"F",2000,"Dead",2000,0,12.4,461,1,1089,23,"A",0,2.22006297757173,"08-Aug-00","19-Aug-00",1,400,NA,12000,400,0,0,2,"JGP","2000-08-08",8
4510,"F",2000,"Dead",2001,1,14.3,651,0,347,8,"F",0,2.08477521314399,"08-Aug-01","19-Aug-01",3,900,NA,400,0,0,0,2,"BHC","2001-08-08",8
4511,"F",2000,"Dead",2000,0,13.2,461,0,1843,39,"C",0,1.40022535736853,"10-Aug-00","20-Aug-00",1,400,NA,2400,0,0,0,2,"JGP","2000-08-10",8
4514,"M",2000,"Dead",2000,0,13.4,461,0,1541,33,"B",0,2.10159825169623,"10-Aug-00","20-Aug-00",1,1000,NA,5400,500,0,0,2,"JGP","2000-08-10",8
4515,"M",2000,"Dead",2000,0,16.8,461,1,1364,29,"G",0,1.92123668923767,"13-Aug-00","24-Aug-00",1,1200,NA,4600,200,0,0,1,"JGP","2000-08-13",8
4515,"M",2000,"Dead",2001,1,21.7,651,0,933,20,"F",0,1.78173297122163,"10-Aug-01","21-Aug-01",3.5,300,NA,2800,0,0,0,2,"BHC","2001-08-10",8
4516,"M",2000,"Dead",2000,0,15,461,1,1820,38,"C",0,2.37068880319966,"13-Aug-00","24-Aug-00",1,200,NA,2400,100,0,0,1,"JGP","2000-08-13",8
4517,"F",2000,"Dead",2001,1,17.3,651,1,770,17,"B",0,1.77948567193507,"10-Aug-01","21-Aug-01",3,400,NA,200,0,0,0,2,"BHC","2001-08-10",8
4518,"F",2000,"Dead",2000,0,9.6,461,1,1083,23,"C",0,1.64300530552181,"13-Aug-00","24-Aug-00",1,400,NA,2400,0,0,0,2,"JGP","2000-08-13",8
4518,"F",2000,"Dead",2001,1,12.7,651,0,209,5,"C",0,1.49888605852299,"23-Aug-01","29-Aug-01",4,300,NA,200,0,0,0,2,"BHC","2001-08-23",8
4519,"M",2000,"Dead",2000,0,12,461,0,1108,23,"D",0,2.44037817250297,"13-Aug-00","24-Aug-00",1.5,2100,NA,6600,200,0,0,1,"JGP","2000-08-13",8
4529,"F",2000,"Unknown",2001,1,18.1,651,1,4385,93,"C",0,1.3678117418202,"11-Aug-01","22-Aug-01",3,100,NA,2300,0,0,0,2,"BHC","2001-08-11",8
4529,"F",2000,"Unknown",2003,3,27.1,494,1,4304,91,"A",0,2.06916810440549,"18-Aug-03","30-Aug-03",1,0,NA,400,0,0,0,2,"JGP","2003-08-18",8
4543,"M",1999,"Dead",2001,2,25.9,651,0,521,11,"F",0,1.66628311044628,"08-Aug-01","20-Aug-01",5,0,NA,2800,0,0,0,2,"BHC","2001-08-08",8
4562,"M",2000,"Unknown",2001,1,14.5,651,1,72,2,"H",0,1.41625046126435,"24-Aug-01","29-Aug-01",4,100,NA,500,0,0,100,2,"BHC","2001-08-24",8
4562,"M",2000,"Unknown",2003,3,34.85,494,1,3865,80,"F",0,1.59625954166821,"15-Aug-03","26-Aug-03",1,1400,NA,300,100,0,0,2,"LT","2003-08-15",8
4563,"F",2001,"Dead",2001,0,7.1,651,0,222,5,"H",0,1.8184120604749,"08-Aug-01","18-Aug-01",1,3200,NA,26400,400,0,0,2,"BHC","2001-08-08",8
4567,"F",2001,"EstDead",2001,0,7.2,651,0,920,20,"A",0,1.98319226608038,"23-Aug-01","28-Aug-01",1,52000,NA,15600,600,0,0,2,"BHC","2001-08-23",8
4568,"M",2001,"Dead",2001,0,15.4,651,0,267,6,"E",0,1.50856298002795,"14-Aug-01","23-Aug-01",2.5,800,NA,3000,0,0,0,2,"BHC","2001-08-14",8
4569,"M",2001,"Dead",2001,0,12.4,651,0,854,18,"F",0,1.48192941435243,"08-Aug-01","18-Aug-01",1,1900,NA,6000,0,0,0,2,"BHC","2001-08-08",8
4570,"F",2001,"Dead",2001,0,12,651,0,793,17,"A",0,1.8198883126175,"08-Aug-01","18-Aug-01",1,200,NA,3600,100,0,0,2,"BHC","2001-08-08",8
4571,"M",2001,"Dead",2001,0,12.9,651,0,3970,84,"G",0,2.05927445944932,"08-Aug-01","18-Aug-01",1,100,NA,5600,0,0,0,2,"BHC","2001-08-08",8
4572,"M",2001,"EstDead",2001,0,18.6,651,0,207,94,"A",0,2.34080300279505,"08-Aug-01","18-Aug-01",2,1200,NA,4000,300,0,0,2,"BHC","2001-08-08",8
4573,"M",2001,"EstDead",2001,0,11.4,651,0,553,12,"F",0,1.95877657044936,"08-Aug-01","18-Aug-01",1,500,NA,400,0,0,0,2,"BHC","2001-08-08",8
4574,"M",2001,"EstDead",2001,0,11,651,0,3945,84,"F",0,2.26169821252166,"08-Aug-01","18-Aug-01",1,3000,NA,45600,600,0,0,2,"BHC","2001-08-08",8
4575,"F",2001,"Dead",2003,2,18.55,494,1,4320,92,"A",0,2.17520121787743,"13-Aug-03","25-Aug-03",1.5,400,NA,200,0,0,0,2,"BHC","2003-08-13",8
4575,"F",2001,"Dead",2004,3,19.45,671,1,4040,86,"F",0,1.65865822863815,"12-Aug-04","25-Aug-04",1,100,NA,600,0,0,0,2,"JGP","2004-08-12",8
4575,"F",2001,"Dead",2005,4,20.4,405,1,1395,29,"F",0,1.03134476333346,"12-Aug-05","24-Aug-05",4,0,NA,0,0,0,0,2,"BHC","2005-08-12",8
4575,"F",2001,"Dead",2006,5,20.5,467,1,2943,61,"C",0,1.53119574361543,"09-Aug-06","23-Aug-06",2,0,NA,1000,0,0,0,2,"JGP","2006-08-09",8
4575,"F",2001,"Dead",2007,6,21,447,1,773,17,"E",0,1.54028113443797,"10-Aug-07","28-Aug-07",1.5,0,NA,0,0,0,0,2,"JGP","2007-08-10",8
4575,"F",2001,"Dead",2009,8,20.8,617,1,771,17,"C",0,1.11012081390917,"12-Aug-09","29-Aug-09",2,0,NA,100,0,0,0,2,"JGP","2009-08-12",8
4575,"F",2001,"Dead",2010,9,21.9,672,0,2894,60,"G",0,1.39266946918462,"10-Aug-10","28-Aug-10",2,0,NA,0,0,0,0,2,"JGP","2010-08-10",8
4576,"M",2001,"Dead",2001,0,11.8,651,0,391,9,"C",0,1.84480102683477,"23-Aug-01","28-Aug-01",1,3800,NA,4800,200,0,0,2,"BHC","2001-08-23",8
4578,"M",2001,"Dead",2001,0,14.8,651,0,734,16,"E",0,1.6969591403102,"08-Aug-01","18-Aug-01",2,600,NA,26000,500,0,0,2,"BHC","2001-08-08",8
4579,"F",2001,"Dead",2001,0,12.8,651,0,955,81,"E",0,1.82857347593719,"20-Aug-01","29-Aug-01",3,300,NA,25200,0,0,0,1,"BHC","2001-08-20",8
4580,"F",2001,"Dead",2001,0,7.4,651,0,94,2,"F",0,1.79940799144187,"23-Aug-01","28-Aug-01",1,1000,NA,8400,1000,0,0,1,"BHC","2001-08-23",8
4581,"M",2001,"Dead",2001,0,14.4,651,0,3915,83,"H",0,1.78022706998339,"14-Aug-01","23-Aug-01",2,1600,NA,26400,500,0,0,2,"BHC","2001-08-14",8
4582,"M",2001,"Dead",2001,0,6.9,651,0,3917,83,"B",0,2.08372618712631,"08-Aug-01","18-Aug-01",1,2000,NA,7900,500,0,0,2,"BHC","2001-08-08",8
4583,"F",2001,"Dead",2001,0,12.2,651,0,934,20,"G",0,1.79512507174716,"23-Aug-01","28-Aug-01",1,600,NA,4800,0,0,0,2,"BHC","2001-08-23",8
4584,"F",2001,"Dead",2001,0,12.8,651,0,400,9,"D",0,1.64836262062795,"08-Aug-01","18-Aug-01",1,100,NA,4600,0,0,0,2,"BHC","2001-08-08",8
4588,"F",2001,"Dead",2001,0,11.3,651,0,457,10,"E",0,1.68302518074804,"08-Aug-01","18-Aug-01",1,600,NA,11000,0,0,0,2,"BHC","2001-08-08",8
4589,"F",2001,"Dead",2001,0,6.1,651,0,905,20,"B",0,2.00750475324113,"08-Aug-01","18-Aug-01",3,1300,NA,73200,0,0,0,2,"BHC","2001-08-08",8
4590,"F",2001,"Dead",2001,0,13.4,651,0,730,95,"B",0,1.80666802467459,"08-Aug-01","18-Aug-01",1,500,NA,7700,0,0,0,2,"BHC","2001-08-08",8
4591,"F",2001,"EstDead",2001,0,13.4,651,0,744,16,"G",0,2.16156003569307,"24-Aug-01","28-Aug-01",1,4500,NA,6000,0,0,0,2,"BHC","2001-08-24",8
4592,"F",2001,"Dead",2001,0,12.3,651,0,889,19,"B",0,1.92538534558466,"08-Aug-01","18-Aug-01",1,300,NA,5200,0,0,0,2,"BHC","2001-08-08",8
4593,"M",2001,"Dead",2001,0,16.4,651,0,278,94,"E",0,1.631678092996,"24-Aug-01","28-Aug-01",1,600,NA,1200,100,0,0,2,"BHC","2001-08-24",8
4594,"M",2001,"Dead",2001,0,10.4,651,0,866,19,"C",0,1.72465605146602,"08-Aug-01","18-Aug-01",3,1200,NA,9400,100,0,0,2,"BHC","2001-08-08",8
4595,"F",2001,"Dead",2001,0,12.4,651,0,242,6,"D",0,1.7091898746636,"08-Aug-01","19-Aug-01",2,400,NA,10000,0,0,0,2,"BHC","2001-08-08",8
4596,"M",2001,"Dead",2001,0,16,651,0,670,15,"E",0,2.06935377821707,"08-Aug-01","18-Aug-01",1,600,NA,6400,0,0,0,2,"BHC","2001-08-08",8
4597,"F",2001,"Dead",2001,0,13.9,651,0,528,12,"E",0,1.63506952171967,"08-Aug-01","19-Aug-01",3,1800,NA,13200,0,0,0,2,"BHC","2001-08-08",8
4598,"F",2001,"Unknown",2001,0,14.9,651,1,782,17,"F",0,1.54082849396373,"08-Aug-01","19-Aug-01",1,200,NA,7200,50,0,0,2,"BHC","2001-08-08",8
4598,"F",2001,"Unknown",2002,1,18.400002,335,1,2037,42,"E",0,1.82355451375614,"13-Aug-02","25-Aug-02",1,400,NA,1600,0,0,0,2,"JGP","2002-08-13",8
4598,"F",2001,"Unknown",2005,4,23.95,405,1,1003,21,"B",0,1.41801418245988,"14-Aug-05","26-Aug-05",1,200,NA,0,0,0,0,2,"BHC","2005-08-14",8
4598,"F",2001,"Unknown",2008,7,25.9,567,0,1856,39,"H",0,1.62886928197698,"06-Aug-08","22-Aug-08",3,0,NA,0,0,0,0,2,"JGP","2008-08-06",8
4599,"M",2001,"Dead",2001,0,14.7,651,0,865,19,"B",0,2.37093395634503,"24-Aug-01","28-Aug-01",1,100,NA,1200,200,0,0,2,"BHC","2001-08-24",8
4600,"M",2001,"Dead",2001,0,13.5,651,0,690,95,"C",0,2.02460237002032,"23-Aug-01","28-Aug-01",1,3600,NA,2400,200,0,0,2,"BHC","2001-08-23",8
4601,"M",2001,"Dead",2001,0,6.6,651,0,327,7,"B",0,2.08671924741967,"20-Aug-01","28-Aug-01",1,500,NA,4600,0,0,0,2,"BHC","2001-08-20",8
4602,"F",2001,"Dead",2001,0,7.6,651,0,948,20,"E",0,1.9302839507947,"08-Aug-01","19-Aug-01",3,200,NA,14400,400,0,0,2,"BHC","2001-08-08",8
4603,"F",2001,"Dead",2001,0,8.7,651,0,546,12,"G",0,1.55079122891035,"23-Aug-01","28-Aug-01",1.5,11200,NA,5000,200,0,0,2,"BHC","2001-08-23",8
4604,"F",2001,"Dead",2001,0,10.6,651,0,225,5,"C",0,1.28633709593848,"08-Aug-01","19-Aug-01",1,1600,NA,200000,0,0,0,2,"BHC","2001-08-08",8
4605,"F",2001,"EstDead",2001,0,11.6,651,0,404,9,"H",0,1.53724612158687,"08-Aug-01","19-Aug-01",1,200,NA,4800,0,0,0,2,"BHC","2001-08-08",8
4607,"F",2001,"Dead",2001,0,14.7,651,0,455,10,"C",0,1.95345154018388,"08-Aug-01","19-Aug-01",1,400,NA,6000,300,100,0,2,"BHC","2001-08-08",8
4609,"M",2001,"Dead",2001,0,11.8,651,0,47,1,"G",0,1.58526283671774,"10-Aug-01","20-Aug-01",1,1300,NA,38200,900,0,0,2,"BHC","2001-08-10",8
4610,"F",2001,"Dead",2001,0,11.7,651,0,848,18,"H",0,1.49178589824828,"10-Aug-01","20-Aug-01",2,700,NA,11800,1400,0,0,2,"BHC","2001-08-10",8
4611,"F",2001,"EstDead",2001,0,9.8,651,0,388,9,"H",0,1.67430381399248,"10-Aug-01","20-Aug-01",1,500,NA,5200,0,0,0,1,"BHC","2001-08-10",8
4612,"M",2001,"Dead",2001,0,11.1,651,0,847,18,"G",0,1.29281689548528,"24-Aug-01","28-Aug-01",4,700,NA,14400,0,0,0,2,"BHC","2001-08-24",8
4613,"M",2001,"Dead",2001,0,9.9,651,0,768,17,"H",0,1.6404796161299,"24-Aug-01","28-Aug-01",1,900,NA,1200,0,0,0,2,"BHC","2001-08-24",8
4615,"F",2001,"Dead",2001,0,8,651,0,714,95,"G",0,2.13870585647139,"10-Aug-01","20-Aug-01",1,0,NA,15600,400,0,0,2,"BHC","2001-08-10",8
4616,"M",2001,"Dead",2001,0,7.2,651,0,549,12,"B",0,1.98996840694874,"23-Aug-01","28-Aug-01",1,600,NA,4400,300,0,0,1,"BHC","2001-08-23",8
4617,"F",2001,"Dead",2001,0,11.3,651,0,783,17,"G",0,1.70144492136361,"10-Aug-01","20-Aug-01",3,500,NA,5600,0,0,0,1,"BHC","2001-08-10",8
4619,"F",2001,"Dead",2001,0,9,651,0,531,95,"B",0,2.11720883439239,"10-Aug-01","20-Aug-01",1,1500,NA,3600,0,0,0,2,"BHC","2001-08-10",8
4620,"M",2001,"Dead",2001,0,16.3,651,0,630,14,"D",0,1.60261505245505,"10-Aug-01","20-Aug-01",1,1300,NA,2600,300,0,0,1,"BHC","2001-08-10",8
4621,"M",2001,"Dead",2001,0,10.1,651,0,650,14,"H",0,1.43302262744613,"23-Aug-01","28-Aug-01",1,1600,NA,32400,700,0,0,2,"BHC","2001-08-23",8
4622,"M",2001,"Dead",2001,0,11.4,651,0,39,1,"G",0,1.42467865380065,"10-Aug-01","20-Aug-01",1,400,NA,10600,0,0,0,1,"BHC","2001-08-10",8
